time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2719.0484920332997,7391.258,6.3782206,-0.0035739949,214789,1671.5333815964152,200.00894935456617,6831.721,5.4632516,3485.7683,2.3035607,7391.258,6.3782206,0,,,,,1671.5333815964152,0.00060565997,200.00894935456617,0.0006753588,0.020699576,-0.044601265
2719.0554362673215,7398.576,6.3881187,-0.003574202,214790,1671.5330402014824,200.00779267200616,6838.1577,5.4717298,3512.379,2.3097005,7398.576,6.3881187,0,,,,,1671.5330402014824,0.00060614024,200.00779267200616,0.00067626045,0.019350972,-0.045769002
2719.062380501576,7387.366,6.3982086,-0.003574409,214791,1671.5346429473407,200.00786487566413,6831.6494,5.4803724,3536.7388,2.318603,7387.366,6.3982086,0,,,,,1671.5346429473407,0.00060727535,200.00786487566413,0.0006779113,0.021186624,-0.046744395
2719.0693247360637,7400.614,6.408064,-0.0035746158,214792,1671.5330879377032,200.00846369999132,6842.6504,5.488814,3559.148,2.322882,7400.614,6.408064,0,,,,,1671.5330879377032,0.0006077223,200.00846369999132,0.0006778369,0.02032707,-0.04366435
2719.076268970785,7385.5977,6.413545,-0.0035748223,214793,1671.5329261087527,200.00688589884814,6828.0635,5.493509,3584.109,2.3294573,7385.5977,6.413545,0,,,,,1671.5329261087527,0.0006094762,200.00688589884814,0.0006796467,0.019148882,-0.04568767
2719.083213205505,7399.5283,6.4198008,-0.0035750289,214794,1671.5357446159053,200.00772879645328,6840.618,5.498867,3592.854,2.331502,7399.5283,6.4198008,0,,,,,1671.5357446159053,0.0006090375,200.00772879645328,0.00067974854,0.02091927,-0.04620305
2719.090157440692,7382.89,6.423817,-0.003575235,214795,1671.5338128861947,200.00952840547797,6827.655,5.5023074,3610.8716,2.3369524,7382.89,6.423817,0,,,,,1671.5338128861947,0.0006107518,200.00952840547797,0.0006810141,0.02065853,-0.04364747
2719.097101675879,7389.177,6.4288254,-0.003575441,214796,1671.5332595463312,200.00757812229295,6832.2407,5.506597,3621.867,2.3386323,7389.177,6.4288254,0,,,,,1671.5332595463312,0.00061078777,200.00757812229295,0.00068115204,0.018735828,-0.045521364
2719.1040459115306,7391.7144,6.4329886,-0.0035756466,214797,1671.53488199711,200.00922051163207,6834.0684,5.5101633,3631.555,2.3415403,7391.7144,6.4329886,0,,,,,1671.53488199711,0.0006114072,200.00922051163207,0.00068179617,0.021339756,-0.043893196
2719.1109901471823,7389.5396,6.4340415,-0.0035758521,214798,1671.5328627039964,200.00763125418638,6832.261,5.511065,3638.0464,2.342797,7389.5396,6.4340415,0,,,,,1671.5328627039964,0.00061135157,200.00763125418638,0.0006819053,0.018520698,-0.046060406
2719.117934382834,7402.2607,6.4373355,-0.0035760577,214799,1671.5345460719873,200.0084220565378,6842.6777,5.5138865,3640.6416,2.3432953,7402.2607,6.4373355,0,,,,,1671.5345460719873,0.0006109446,200.0084220565378,0.0006813649,0.021654777,-0.044529673
2719.124878618952,7399.964,6.4375305,-0.0035762629,214800,1671.534372696714,200.0089005142958,6839.9507,5.514054,3640.4697,2.3443656,7399.964,6.4375305,0,,,,,1671.534372696714,0.0006108278,200.0089005142958,0.00068175996,0.019160584,-0.045348905
2719.1318228553023,7384.954,6.439579,-0.0035764677,214801,1671.5337107754547,200.00803477602784,6827.8247,5.515808,3648.3862,2.348617,7384.954,6.439579,0,,,,,1671.5337107754547,0.0006120547,200.00803477602784,0.0006829531,0.02030124,-0.04581725
2719.138767091653,7391.48,6.442618,-0.0035766726,214802,1671.5328730042227,200.00899493617922,6833.632,5.518411,3657.008,2.3486602,7391.48,6.442618,0,,,,,1671.5328730042227,0.00061193504,200.00899493617922,0.0006826364,0.019871466,-0.04383872
